Date,Open,High,Low,Close,Parsed_Date,Day
11-15-2016,"4,692.75","4,779.25","4,688.00","4,766.00",2016-11-15 00:00:00,Tuesday
11-14-2016,"4,753.00","4,784.50","4,672.75","4,694.50",2016-11-14 00:00:00,Monday
11-11-2016,"4,741.75","4,758.00","4,681.75","4,748.00",2016-11-11 00:00:00,Friday
11-10-2016,"4,817.50","4,879.75","4,679.25","4,743.75",2016-11-10 00:00:00,Thursday
11-09-2016,"4,807.25","4,837.50","4,558.50","4,820.50",2016-11-09 00:00:00,Wednesday
11-08-2016,"4,777.50","4,822.50","4,752.75","4,802.25",2016-11-08 00:00:00,Tuesday
11-07-2016,"4,709.75","4,781.75","4,709.75","4,775.75",2016-11-07 00:00:00,Monday
11-04-2016,"4,671.25","4,695.50","4,651.25","4,657.75",2016-11-04 00:00:00,Friday
11-03-2016,"4,700.00","4,729.50","4,668.25","4,674.50",2016-11-03 00:00:00,Thursday
11-02-2016,"4,754.50","4,768.50","4,708.25","4,716.75",2016-11-02 00:00:00,Wednesday
11-01-2016,"4,802.75","4,817.00","4,718.75","4,757.25",2016-11-01 00:00:00,Tuesday
10-31-2016,"4,795.25","4,830.00","4,788.25","4,796.75",2016-10-31 00:00:00,Monday
10-28-2016,"4,818.25","4,843.25","4,786.50","4,806.00",2016-10-28 00:00:00,Friday
10-27-2016,"4,852.00","4,880.25","4,804.25","4,807.00",2016-10-27 00:00:00,Thursday
10-26-2016,"4,874.00","4,881.75","4,839.50","4,853.75",2016-10-26 00:00:00,Wednesday
10-25-2016,"4,906.25","4,919.50","4,873.50","4,886.00",2016-10-25 00:00:00,Tuesday
10-24-2016,"4,847.25","4,908.75","4,842.75","4,902.75",2016-10-24 00:00:00,Monday
10-21-2016,"4,844.25","4,849.00","4,814.75","4,843.25",2016-10-21 00:00:00,Friday
10-20-2016,"4,828.25","4,847.25","4,798.75","4,843.75",2016-10-20 00:00:00,Thursday
10-19-2016,"4,823.75","4,840.25","4,811.00","4,830.25",2016-10-19 00:00:00,Wednesday
10-18-2016,"4,802.25","4,856.75","4,799.75","4,827.00",2016-10-18 00:00:00,Tuesday
10-17-2016,"4,803.50","4,810.50","4,781.00","4,803.25",2016-10-17 00:00:00,Monday
10-14-2016,"4,796.00","4,841.00","4,786.25","4,804.25",2016-10-14 00:00:00,Friday
10-13-2016,"4,804.75","4,813.00","4,754.50","4,796.00",2016-10-13 00:00:00,Thursday
10-12-2016,"4,822.25","4,842.00","4,800.25","4,813.50",2016-10-12 00:00:00,Wednesday
10-11-2016,"4,892.00","4,897.25","4,798.00","4,827.00",2016-10-11 00:00:00,Tuesday
10-10-2016,"4,868.00","4,901.50","4,862.25","4,893.25",2016-10-10 00:00:00,Monday
10-07-2016,"4,870.25","4,883.75","4,834.75","4,859.00",2016-10-07 00:00:00,Friday
10-06-2016,"4,874.00","4,881.00","4,845.50","4,872.00",2016-10-06 00:00:00,Thursday
10-05-2016,"4,856.50","4,888.50","4,849.25","4,873.50",2016-10-05 00:00:00,Wednesday
10-04-2016,"4,866.75","4,888.00","4,836.25","4,857.50",2016-10-04 00:00:00,Tuesday
10-03-2016,"4,867.25","4,879.50","4,864.25","4,865.75",2016-10-03 00:00:00,Monday
09-30-2016,"4,839.25","4,885.50","4,811.75","4,870.25",2016-09-30 00:00:00,Friday
09-29-2016,"4,866.75","4,876.50","4,812.50","4,844.25",2016-09-29 00:00:00,Thursday
09-28-2016,"4,857.50","4,873.25","4,844.75","4,868.25",2016-09-28 00:00:00,Wednesday
09-27-2016,"4,813.75","4,864.50","4,800.75","4,860.75",2016-09-27 00:00:00,Tuesday
09-26-2016,"4,852.00","4,859.50","4,807.50","4,815.00",2016-09-26 00:00:00,Monday
09-23-2016,"4,887.25","4,889.75","4,848.25","4,856.50",2016-09-23 00:00:00,Friday
09-22-2016,"4,849.00","4,892.25","4,842.75","4,886.25",2016-09-22 00:00:00,Thursday
09-21-2016,"4,800.00","4,854.50","4,788.50","4,850.00",2016-09-21 00:00:00,Wednesday
09-20-2016,"4,796.75","4,820.50","4,790.00","4,798.50",2016-09-20 00:00:00,Tuesday
09-19-2016,"4,814.75","4,841.75","4,782.50","4,794.25",2016-09-19 00:00:00,Monday
09-16-2016,"4,809.50","4,819.50","4,788.75","4,814.25",2016-09-16 00:00:00,Friday
09-15-2016,"4,729.00","4,823.50","4,716.25","4,813.75",2016-09-15 00:00:00,Thursday
09-14-2016,"4,728.50","4,767.75","4,720.25","4,728.50",2016-09-14 00:00:00,Wednesday
09-13-2016,"4,758.25","4,761.25","4,695.75","4,724.00",2016-09-13 00:00:00,Tuesday
09-12-2016,"4,661.25","4,768.75","4,625.25","4,763.75",2016-09-12 00:00:00,Monday
09-09-2016,"4,785.25","4,794.00","4,662.75","4,667.75",2016-09-09 00:00:00,Friday
09-08-2016,"4,824.75","4,832.50","4,785.50","4,792.50",2016-09-08 00:00:00,Thursday
09-07-2016,"4,830.25","4,839.50","4,812.50","4,828.75",2016-09-07 00:00:00,Wednesday
09-06-2016,"4,793.00","4,831.50","4,782.25","4,827.50",2016-09-06 00:00:00,Tuesday
09-02-2016,"4,777.50","4,817.75","4,774.25","4,795.25",2016-09-02 00:00:00,Friday
09-01-2016,"4,774.00","4,795.25","4,749.50","4,777.50",2016-09-01 00:00:00,Thursday
08-31-2016,"4,778.25","4,779.25","4,751.50","4,773.75",2016-08-31 00:00:00,Wednesday
08-30-2016,"4,795.00","4,798.50","4,759.75","4,776.00",2016-08-30 00:00:00,Tuesday
08-29-2016,"4,786.00","4,805.75","4,774.00","4,793.25",2016-08-29 00:00:00,Monday
08-26-2016,"4,783.50","4,817.50","4,757.25","4,785.75",2016-08-26 00:00:00,Friday
08-25-2016,"4,786.50","4,794.00","4,768.25","4,782.25",2016-08-25 00:00:00,Thursday
08-24-2016,"4,818.50","4,823.50","4,770.75","4,786.25",2016-08-24 00:00:00,Wednesday
08-23-2016,"4,809.25","4,836.75","4,807.75","4,817.00",2016-08-23 00:00:00,Tuesday
08-22-2016,"4,809.25","4,818.00","4,789.50","4,811.75",2016-08-22 00:00:00,Monday
08-19-2016,"4,808.00","4,816.75","4,785.00","4,807.00",2016-08-19 00:00:00,Friday
08-18-2016,"4,808.25","4,814.00","4,792.75","4,808.50",2016-08-18 00:00:00,Thursday
08-17-2016,"4,800.75","4,809.75","4,772.00","4,804.00",2016-08-17 00:00:00,Wednesday
08-16-2016,"4,822.75","4,824.50","4,796.50","4,798.50",2016-08-16 00:00:00,Tuesday
08-15-2016,"4,806.75","4,835.25","4,805.00","4,822.75",2016-08-15 00:00:00,Monday
08-12-2016,"4,800.00","4,806.75","4,787.00","4,804.25",2016-08-12 00:00:00,Friday
08-11-2016,"4,782.25","4,811.00","4,775.75","4,800.00",2016-08-11 00:00:00,Thursday
08-10-2016,"4,793.50","4,800.25","4,767.25","4,781.50",2016-08-10 00:00:00,Wednesday
08-09-2016,"4,780.50","4,807.75","4,777.50","4,791.75",2016-08-09 00:00:00,Tuesday
08-08-2016,"4,784.75","4,800.75","4,766.25","4,779.25",2016-08-08 00:00:00,Monday
08-05-2016,"4,745.00","4,797.75","4,742.50","4,783.00",2016-08-05 00:00:00,Friday
08-04-2016,"4,726.50","4,747.00","4,715.00","4,743.75",2016-08-04 00:00:00,Thursday
08-03-2016,"4,713.25","4,729.25","4,698.00","4,728.25",2016-08-03 00:00:00,Wednesday
08-02-2016,"4,749.25","4,759.50","4,681.75","4,714.25",2016-08-02 00:00:00,Tuesday
08-01-2016,"4,737.50","4,760.25","4,721.00","4,744.50",2016-08-01 00:00:00,Monday
07-29-2016,"4,731.75","4,736.50","4,709.00","4,726.75",2016-07-29 00:00:00,Friday
07-28-2016,"4,710.25","4,732.00","4,689.50","4,719.75",2016-07-28 00:00:00,Thursday
07-27-2016,"4,691.25","4,714.00","4,676.75","4,707.75",2016-07-27 00:00:00,Wednesday
07-26-2016,"4,658.50","4,688.25","4,641.00","4,663.75",2016-07-26 00:00:00,Tuesday
07-25-2016,"4,659.25","4,669.50","4,643.50","4,653.75",2016-07-25 00:00:00,Monday
07-22-2016,"4,638.50","4,664.50","4,628.50","4,657.25",2016-07-22 00:00:00,Friday
07-21-2016,"4,654.00","4,662.25","4,626.75","4,638.25",2016-07-21 00:00:00,Thursday
07-20-2016,"4,609.00","4,659.00","4,597.75","4,650.50",2016-07-20 00:00:00,Wednesday
07-19-2016,"4,609.50","4,611.25","4,588.25","4,606.50",2016-07-19 00:00:00,Tuesday
07-18-2016,"4,580.00","4,621.75","4,577.00","4,608.25",2016-07-18 00:00:00,Monday
07-15-2016,"4,585.00","4,603.50","4,542.00","4,579.25",2016-07-15 00:00:00,Friday
07-14-2016,"4,561.00","4,608.25","4,553.50","4,590.00",2016-07-14 00:00:00,Thursday
07-13-2016,"4,571.75","4,584.50","4,558.50","4,561.25",2016-07-13 00:00:00,Wednesday
07-12-2016,"4,552.75","4,582.00","4,546.75","4,569.75",2016-07-12 00:00:00,Tuesday
07-11-2016,"4,519.50","4,563.50","4,515.75","4,549.50",2016-07-11 00:00:00,Monday
07-08-2016,"4,451.75","4,523.25","4,439.75","4,517.25",2016-07-08 00:00:00,Friday
07-07-2016,"4,434.75","4,461.25","4,427.50","4,452.25",2016-07-07 00:00:00,Thursday
07-06-2016,"4,406.00","4,440.50","4,365.75","4,439.50",2016-07-06 00:00:00,Wednesday
07-05-2016,"4,438.75","4,451.50","4,377.50","4,404.00",2016-07-05 00:00:00,Tuesday
07-01-2016,"4,397.00","4,446.25","4,386.25","4,433.25",2016-07-01 00:00:00,Friday
06-30-2016,"4,375.00","4,410.50","4,338.50","4,407.00",2016-06-30 00:00:00,Thursday
06-29-2016,"4,281.25","4,380.00","4,268.25","4,362.75",2016-06-29 00:00:00,Wednesday
06-28-2016,"4,176.25","4,284.50","4,176.00","4,281.00",2016-06-28 00:00:00,Tuesday
06-27-2016,"4,250.00","4,267.75","4,167.75","4,178.00",2016-06-27 00:00:00,Monday
06-24-2016,"4,482.75","4,494.00","4,234.50","4,262.25",2016-06-24 00:00:00,Friday
06-23-2016,"4,409.75","4,479.25","4,408.00","4,462.50",2016-06-23 00:00:00,Thursday
06-22-2016,"4,397.25","4,434.00","4,391.00","4,394.50",2016-06-22 00:00:00,Wednesday
06-21-2016,"4,398.50","4,415.75","4,388.25","4,400.25",2016-06-21 00:00:00,Tuesday
06-20-2016,"4,383.00","4,436.75","4,383.00","4,390.00",2016-06-20 00:00:00,Monday
06-17-2016,"4,415.25","4,432.50","4,353.50","4,359.50",2016-06-17 00:00:00,Friday
06-16-2016,"4,403.00","4,421.00","4,352.50","4,416.75",2016-06-16 00:00:00,Thursday
06-15-2016,"4,417.50","4,435.75","4,396.50","4,405.50",2016-06-15 00:00:00,Wednesday
06-14-2016,"4,412.25","4,432.75","4,384.00","4,418.00",2016-06-14 00:00:00,Tuesday
06-13-2016,"4,446.75","4,454.25","4,411.75","4,418.75",2016-06-13 00:00:00,Monday
06-10-2016,"4,503.25","4,505.25","4,438.25","4,458.00",2016-06-10 00:00:00,Friday
06-09-2016,"4,511.25","4,514.25","4,485.75","4,504.50",2016-06-09 00:00:00,Thursday
06-08-2016,"4,512.50","4,530.25","4,504.00","4,519.00",2016-06-08 00:00:00,Wednesday
06-07-2016,"4,524.50","4,545.50","4,511.25","4,514.25",2016-06-07 00:00:00,Tuesday
06-06-2016,"4,511.00","4,536.50","4,504.00","4,525.50",2016-06-06 00:00:00,Monday
06-03-2016,"4,530.25","4,538.75","4,478.75","4,509.00",2016-06-03 00:00:00,Friday
06-02-2016,"4,520.50","4,533.00","4,486.25","4,532.25",2016-06-02 00:00:00,Thursday
06-01-2016,"4,522.00","4,537.50","4,502.75","4,521.50",2016-06-01 00:00:00,Wednesday
05-31-2016,"4,522.75","4,528.25","4,497.50","4,524.25",2016-05-31 00:00:00,Tuesday
05-27-2016,"4,494.00","4,513.50","4,490.25","4,510.00",2016-05-27 00:00:00,Friday
05-26-2016,"4,473.50","4,495.50","4,463.50","4,492.25",2016-05-26 00:00:00,Thursday
05-25-2016,"4,445.50","4,489.50","4,443.00","4,474.75",2016-05-25 00:00:00,Wednesday
05-24-2016,"4,351.50","4,448.75","4,341.75","4,445.25",2016-05-24 00:00:00,Tuesday
05-23-2016,"4,367.75","4,381.50","4,348.25","4,352.50",2016-05-23 00:00:00,Monday
05-20-2016,"4,317.00","4,379.00","4,314.50","4,362.25",2016-05-20 00:00:00,Friday
05-19-2016,"4,337.75","4,340.75","4,280.75","4,317.25",2016-05-19 00:00:00,Thursday
05-18-2016,"4,321.00","4,359.00","4,301.00","4,332.25",2016-05-18 00:00:00,Wednesday
05-17-2016,"4,372.75","4,393.75","4,308.00","4,319.50",2016-05-17 00:00:00,Tuesday
05-16-2016,"4,316.00","4,392.00","4,305.50","4,375.25",2016-05-16 00:00:00,Monday
05-13-2016,"4,337.25","4,360.50","4,303.75","4,324.00",2016-05-13 00:00:00,Friday
05-12-2016,"4,352.50","4,381.75","4,305.75","4,334.75",2016-05-12 00:00:00,Thursday
05-11-2016,"4,394.25","4,403.00","4,350.75","4,351.50",2016-05-11 00:00:00,Wednesday
05-10-2016,"4,334.75","4,398.75","4,323.75","4,392.00",2016-05-10 00:00:00,Tuesday
05-09-2016,"4,329.75","4,356.50","4,318.00","4,335.75",2016-05-09 00:00:00,Monday
05-06-2016,"4,299.25","4,333.75","4,271.00","4,328.25",2016-05-06 00:00:00,Friday
05-05-2016,"4,308.25","4,342.50","4,292.50","4,300.25",2016-05-05 00:00:00,Thursday
05-04-2016,"4,335.50","4,342.00","4,292.25","4,309.75",2016-05-04 00:00:00,Wednesday
05-03-2016,"4,372.00","4,374.50","4,319.50","4,334.50",2016-05-03 00:00:00,Tuesday
05-02-2016,"4,337.00","4,378.50","4,318.00","4,369.00",2016-05-02 00:00:00,Monday
04-29-2016,"4,383.50","4,391.25","4,296.75","4,331.50",2016-04-29 00:00:00,Friday
04-28-2016,"4,432.00","4,442.25","4,346.25","4,382.00",2016-04-28 00:00:00,Thursday
04-27-2016,"4,405.00","4,433.75","4,372.25","4,423.75",2016-04-27 00:00:00,Wednesday
04-26-2016,"4,472.25","4,489.75","4,407.00","4,452.50",2016-04-26 00:00:00,Tuesday
04-25-2016,"4,477.00","4,479.75","4,436.00","4,472.25",2016-04-25 00:00:00,Monday
04-22-2016,"4,488.25","4,501.75","4,431.00","4,465.75",2016-04-22 00:00:00,Friday
04-21-2016,"4,533.25","4,551.75","4,488.00","4,497.75",2016-04-21 00:00:00,Thursday
04-20-2016,"4,528.25","4,556.00","4,509.00","4,535.75",2016-04-20 00:00:00,Wednesday
04-19-2016,"4,545.50","4,584.50","4,506.75","4,526.75",2016-04-19 00:00:00,Tuesday
04-18-2016,"4,518.75","4,561.25","4,501.00","4,546.50",2016-04-18 00:00:00,Monday
04-15-2016,"4,548.75","4,554.50","4,523.00","4,538.50",2016-04-15 00:00:00,Friday
04-14-2016,"4,546.50","4,563.25","4,530.50","4,546.25",2016-04-14 00:00:00,Thursday
04-13-2016,"4,489.00","4,553.75","4,486.75","4,547.75",2016-04-13 00:00:00,Wednesday
04-12-2016,"4,447.00","4,497.50","4,426.50","4,490.00",2016-04-12 00:00:00,Tuesday
04-11-2016,"4,470.00","4,509.75","4,446.00","4,451.50",2016-04-11 00:00:00,Monday
04-08-2016,"4,467.50","4,509.75","4,451.50","4,467.25",2016-04-08 00:00:00,Friday
04-07-2016,"4,533.50","4,539.50","4,450.75","4,470.25",2016-04-07 00:00:00,Thursday
04-06-2016,"4,476.00","4,537.75","4,467.25","4,535.00",2016-04-06 00:00:00,Wednesday
04-05-2016,"4,499.75","4,501.50","4,456.50","4,469.50",2016-04-05 00:00:00,Tuesday
04-04-2016,"4,526.75","4,543.75","4,495.25","4,500.25",2016-04-04 00:00:00,Monday
04-01-2016,"4,477.75","4,529.50","4,441.50","4,528.50",2016-04-01 00:00:00,Friday
03-31-2016,"4,480.25","4,495.50","4,462.25","4,476.25",2016-03-31 00:00:00,Thursday
03-30-2016,"4,460.75","4,510.25","4,456.50","4,482.00",2016-03-30 00:00:00,Wednesday
03-29-2016,"4,389.75","4,463.50","4,374.00","4,458.25",2016-03-29 00:00:00,Tuesday
03-28-2016,"4,401.50","4,425.75","4,381.50","4,389.50",2016-03-28 00:00:00,Monday
03-24-2016,"4,395.00","4,401.00","4,365.00","4,397.25",2016-03-24 00:00:00,Thursday
03-23-2016,"4,434.75","4,441.25","4,383.25","4,395.50",2016-03-23 00:00:00,Wednesday
03-22-2016,"4,416.00","4,440.50","4,383.75","4,434.50",2016-03-22 00:00:00,Tuesday
03-21-2016,"4,394.75","4,421.25","4,376.75","4,416.25",2016-03-21 00:00:00,Monday
03-18-2016,"4,395.50","4,410.75","4,375.75","4,394.75",2016-03-18 00:00:00,Friday
03-17-2016,"4,387.75","4,412.75","4,359.75","4,393.00",2016-03-17 00:00:00,Thursday
03-16-2016,"4,359.25","4,407.75","4,340.50","4,388.25",2016-03-16 00:00:00,Wednesday
03-15-2016,"4,355.75","4,364.75","4,329.50","4,356.25",2016-03-15 00:00:00,Tuesday
03-14-2016,"4,342.75","4,370.25","4,331.50","4,357.75",2016-03-14 00:00:00,Monday
03-11-2016,"4,280.75","4,353.75","4,272.75","4,344.50",2016-03-11 00:00:00,Friday
03-10-2016,"4,288.75","4,338.00","4,220.25","4,275.75",2016-03-10 00:00:00,Thursday
03-09-2016,"4,271.00","4,299.00","4,256.75","4,294.50",2016-03-09 00:00:00,Wednesday
03-08-2016,"4,301.00","4,308.75","4,251.50","4,270.50",2016-03-08 00:00:00,Tuesday
03-07-2016,"4,321.00","4,330.00","4,268.75","4,300.00",2016-03-07 00:00:00,Monday
03-04-2016,"4,323.00","4,355.00","4,298.00","4,322.50",2016-03-04 00:00:00,Friday
03-03-2016,"4,326.75","4,344.50","4,293.50","4,320.25",2016-03-03 00:00:00,Thursday
03-02-2016,"4,334.50","4,357.75","4,299.25","4,329.25",2016-03-02 00:00:00,Wednesday
03-01-2016,"4,199.25","4,338.75","4,180.25","4,337.75",2016-03-01 00:00:00,Tuesday
02-29-2016,"4,225.25","4,263.25","4,184.50","4,201.25",2016-02-29 00:00:00,Monday
02-26-2016,"4,243.00","4,293.25","4,225.00","4,230.00",2016-02-26 00:00:00,Friday
02-25-2016,"4,214.50","4,247.75","4,170.25","4,244.25",2016-02-25 00:00:00,Thursday
02-24-2016,"4,156.50","4,218.50","4,084.75","4,208.50",2016-02-24 00:00:00,Wednesday
02-23-2016,"4,207.25","4,216.50","4,154.50","4,159.25",2016-02-23 00:00:00,Tuesday
02-22-2016,"4,155.25","4,234.00","4,146.50","4,214.75",2016-02-22 00:00:00,Monday
02-19-2016,"4,156.25","4,175.00","4,120.25","4,161.00",2016-02-19 00:00:00,Friday
02-18-2016,"4,208.25","4,227.50","4,144.00","4,155.00",2016-02-18 00:00:00,Thursday
02-17-2016,"4,089.75","4,211.50","4,068.25","4,196.75",2016-02-17 00:00:00,Wednesday
02-16-2016,"4,075.50","4,104.75","4,047.00","4,092.75",2016-02-16 00:00:00,Tuesday
02-12-2016,"3,963.25","4,017.50","3,953.00","4,006.25",2016-02-12 00:00:00,Friday
02-11-2016,"3,963.00","3,985.50","3,862.25","3,961.25",2016-02-11 00:00:00,Thursday
02-10-2016,"3,954.50","4,041.00","3,922.25","3,967.25",2016-02-10 00:00:00,Wednesday
02-09-2016,"3,958.50","4,004.00","3,897.50","3,944.25",2016-02-09 00:00:00,Tuesday
02-08-2016,"4,027.25","4,046.00","3,883.00","3,964.25",2016-02-08 00:00:00,Monday
02-05-2016,"4,146.50","4,173.50","4,001.00","4,022.00",2016-02-05 00:00:00,Friday
02-04-2016,"4,169.75","4,206.50","4,113.50","4,155.75",2016-02-04 00:00:00,Thursday
02-03-2016,"4,186.00","4,215.00","4,090.50","4,171.50",2016-02-03 00:00:00,Wednesday
02-02-2016,"4,286.50","4,287.00","4,170.75","4,192.00",2016-02-02 00:00:00,Tuesday
02-01-2016,"4,263.25","4,309.25","4,228.50","4,291.50",2016-02-01 00:00:00,Monday
01-29-2016,"4,135.00","4,271.25","4,129.00","4,263.00",2016-01-29 00:00:00,Friday
01-28-2016,"4,150.25","4,199.00","4,106.75","4,153.75",2016-01-28 00:00:00,Thursday
01-27-2016,"4,195.25","4,218.75","4,102.00","4,127.00",2016-01-27 00:00:00,Wednesday
01-26-2016,"4,190.00","4,243.75","4,133.00","4,226.75",2016-01-26 00:00:00,Tuesday
01-25-2016,"4,247.50","4,260.00","4,179.25","4,186.75",2016-01-25 00:00:00,Monday
01-22-2016,"4,126.25","4,253.00","4,119.00","4,247.50",2016-01-22 00:00:00,Friday
01-21-2016,"4,130.75","4,192.25","4,085.75","4,130.25",2016-01-21 00:00:00,Thursday
01-20-2016,"4,141.00","4,171.50","3,983.50","4,133.00",2016-01-20 00:00:00,Wednesday
01-19-2016,"4,133.50","4,215.75","4,091.25","4,144.50",2016-01-19 00:00:00,Tuesday
01-15-2016,"4,255.00","4,268.75","4,075.75","4,140.75",2016-01-15 00:00:00,Friday
01-14-2016,"4,181.50","4,300.50","4,124.00","4,257.50",2016-01-14 00:00:00,Thursday
01-13-2016,"4,308.75","4,365.00","4,167.25","4,175.75",2016-01-13 00:00:00,Wednesday
01-12-2016,"4,272.25","4,345.75","4,236.50","4,312.75",2016-01-12 00:00:00,Tuesday
01-11-2016,"4,264.25","4,304.50","4,208.75","4,273.00",2016-01-11 00:00:00,Monday
01-08-2016,"4,298.00","4,370.00","4,255.75","4,261.50",2016-01-08 00:00:00,Friday
01-07-2016,"4,450.25","4,458.50","4,283.00","4,289.25",2016-01-07 00:00:00,Thursday
01-06-2016,"4,482.00","4,487.50","4,386.00","4,446.75",2016-01-06 00:00:00,Wednesday
01-05-2016,"4,505.50","4,523.00","4,457.25","4,483.75",2016-01-05 00:00:00,Tuesday
01-04-2016,"4,592.50","4,606.75","4,429.75","4,504.50",2016-01-04 00:00:00,Monday
12-31-2015,"4,648.00","4,655.00","4,579.50","4,587.75",2015-12-31 00:00:00,Thursday
12-30-2015,"4,687.25","4,695.00","4,643.50","4,646.00",2015-12-30 00:00:00,Wednesday
12-29-2015,"4,617.75","4,697.75","4,610.50","4,690.50",2015-12-29 00:00:00,Tuesday
12-28-2015,"4,611.00","4,619.50","4,571.50","4,613.75",2015-12-28 00:00:00,Monday
12-24-2015,"4,607.75","4,630.00","4,600.75","4,611.00",2015-12-24 00:00:00,Thursday
12-23-2015,"4,590.50","4,620.25","4,583.00","4,606.75",2015-12-23 00:00:00,Wednesday
12-22-2015,"4,569.00","4,594.50","4,541.25","4,591.00",2015-12-22 00:00:00,Tuesday
12-21-2015,"4,513.75","4,571.75","4,511.75","4,563.00",2015-12-21 00:00:00,Monday
12-18-2015,"4,569.50","4,588.25","4,502.25","4,504.50",2015-12-18 00:00:00,Friday
12-17-2015,"4,650.25","4,683.75","4,564.75","4,569.50",2015-12-17 00:00:00,Thursday
12-16-2015,"4,603.50","4,669.75","4,575.00","4,657.75",2015-12-16 00:00:00,Wednesday
12-15-2015,"4,565.75","4,633.00","4,560.50","4,601.00",2015-12-15 00:00:00,Tuesday
12-14-2015,"4,527.25","4,573.50","4,471.25","4,560.50",2015-12-14 00:00:00,Monday
12-11-2015,"4,641.50","4,653.50","4,521.50","4,532.50",2015-12-11 00:00:00,Friday
12-10-2015,"4,614.00","4,668.50","4,612.50","4,638.25",2015-12-10 00:00:00,Thursday
12-09-2015,"4,690.50","4,707.50","4,593.25","4,616.00",2015-12-09 00:00:00,Wednesday
12-08-2015,"4,699.75","4,709.00","4,641.25","4,687.25",2015-12-08 00:00:00,Tuesday
12-07-2015,"4,721.25","4,730.00","4,670.50","4,701.00",2015-12-07 00:00:00,Monday
12-04-2015,"4,616.00","4,723.25","4,603.00","4,713.25",2015-12-04 00:00:00,Friday
12-03-2015,"4,698.75","4,730.25","4,579.00","4,611.00",2015-12-03 00:00:00,Thursday
12-02-2015,"4,715.00","4,739.50","4,678.50","4,694.50",2015-12-02 00:00:00,Wednesday
12-01-2015,"4,678.75","4,716.75","4,676.50","4,716.25",2015-12-01 00:00:00,Tuesday
11-30-2015,"4,685.50","4,700.50","4,653.50","4,668.75",2015-11-30 00:00:00,Monday
11-27-2015,"4,693.75","4,703.25","4,664.75","4,682.50",2015-11-27 00:00:00,Friday
11-25-2015,"4,665.00","4,684.50","4,659.50","4,677.25",2015-11-25 00:00:00,Wednesday
11-24-2015,"4,673.75","4,684.50","4,620.00","4,666.00",2015-11-24 00:00:00,Tuesday
11-23-2015,"4,689.50","4,706.75","4,653.75","4,675.75",2015-11-23 00:00:00,Monday
11-20-2015,"4,656.75","4,691.50","4,652.25","4,689.50",2015-11-20 00:00:00,Friday
11-19-2015,"4,649.75","4,677.00","4,646.75","4,660.00",2015-11-19 00:00:00,Thursday
11-18-2015,"4,570.25","4,656.75","4,556.25","4,652.50",2015-11-18 00:00:00,Wednesday
11-17-2015,"4,560.75","4,597.75","4,552.00","4,569.50",2015-11-17 00:00:00,Tuesday
11-16-2015,"4,478.25","4,565.50","4,455.00","4,559.75",2015-11-16 00:00:00,Monday
11-13-2015,"4,583.75","4,590.50","4,485.75","4,502.00",2015-11-13 00:00:00,Friday
11-12-2015,"4,631.25","4,653.25","4,581.25","4,585.25",2015-11-12 00:00:00,Thursday
11-11-2015,"4,640.25","4,674.75","4,625.25","4,631.75",2015-11-11 00:00:00,Wednesday
11-10-2015,"4,650.00","4,662.25","4,612.50","4,643.00",2015-11-10 00:00:00,Tuesday
11-09-2015,"4,701.25","4,712.75","4,622.00","4,652.75",2015-11-09 00:00:00,Monday
11-06-2015,"4,700.75","4,708.75","4,658.75","4,703.00",2015-11-06 00:00:00,Friday
11-05-2015,"4,708.25","4,727.50","4,673.75","4,695.25",2015-11-05 00:00:00,Thursday
11-04-2015,"4,711.75","4,729.75","4,691.25","4,709.50",2015-11-04 00:00:00,Wednesday
11-03-2015,"4,688.25","4,727.50","4,677.00","4,712.00",2015-11-03 00:00:00,Tuesday
11-02-2015,"4,644.50","4,699.50","4,625.00","4,694.00",2015-11-02 00:00:00,Monday
10-30-2015,"4,666.00","4,690.25","4,636.00","4,643.25",2015-10-30 00:00:00,Friday
10-29-2015,"4,664.25","4,670.25","4,642.75","4,661.75",2015-10-29 00:00:00,Thursday
10-28-2015,"4,635.25","4,678.25","4,600.50","4,673.75",2015-10-28 00:00:00,Wednesday
10-27-2015,"4,619.75","4,651.75","4,601.25","4,632.25",2015-10-27 00:00:00,Tuesday
10-26-2015,"4,614.00","4,630.00","4,592.75","4,616.25",2015-10-26 00:00:00,Monday
10-23-2015,"4,562.25","4,637.50","4,562.00","4,611.50",2015-10-23 00:00:00,Friday
10-22-2015,"4,406.75","4,565.50","4,402.00","4,552.75",2015-10-22 00:00:00,Thursday
10-21-2015,"4,422.75","4,456.25","4,394.75","4,399.25",2015-10-21 00:00:00,Wednesday
10-20-2015,"4,451.50","4,456.00","4,414.00","4,424.75",2015-10-20 00:00:00,Tuesday
10-19-2015,"4,434.50","4,455.50","4,411.00","4,454.50",2015-10-19 00:00:00,Monday
10-16-2015,"4,409.75","4,439.00","4,396.00","4,434.75",2015-10-16 00:00:00,Friday
10-15-2015,"4,335.25","4,412.00","4,332.50","4,411.75",2015-10-15 00:00:00,Thursday
10-14-2015,"4,334.25","4,365.25","4,317.50","4,326.50",2015-10-14 00:00:00,Wednesday
10-13-2015,"4,377.00","4,390.75","4,338.50","4,341.25",2015-10-13 00:00:00,Tuesday
10-12-2015,"4,355.00","4,381.50","4,346.25","4,375.00",2015-10-12 00:00:00,Monday
10-09-2015,"4,338.00","4,369.25","4,324.50","4,359.50",2015-10-09 00:00:00,Friday
